variant,k,N,mean_err_dense_U,std_err_dense_U,mean_err_dense_pred_state_frob,std_err_dense_pred_state_frob,mean_err_dense_pred_state_trace,std_err_dense_pred_state_trace,mean_prefactor_dense_pred,std_prefactor_dense_pred,mean_raw_trace,std_raw_trace,mean_raw_herm_err,std_raw_herm_err,mean_raw_min_eig,std_raw_min_eig,mean_ess,std_ess,mean_ess_over_N,std_ess_over_N,mean_log_weight_var,std_log_weight_var,mean_max_weight,std_max_weight,mean_freq_alpha_0,mean_freq_alpha_1,mean_freq_alpha_2,mean_freq_alpha_3,mean_freq_alpha_4,mean_freq_alpha_5,mean_freq_alpha_6,mean_freq_alpha_7,mean_freq_alpha_8,mean_freq_alpha_9,mean_freq_alpha_10,mean_freq_alpha_11,mean_freq_alpha_12,mean_freq_alpha_13,mean_freq_alpha_14,mean_freq_alpha_15,std_freq_alpha_0,std_freq_alpha_1,std_freq_alpha_2,std_freq_alpha_3,std_freq_alpha_4,std_freq_alpha_5,std_freq_alpha_6,std_freq_alpha_7,std_freq_alpha_8,std_freq_alpha_9,std_freq_alpha_10,std_freq_alpha_11,std_freq_alpha_12,std_freq_alpha_13,std_freq_alpha_14,std_freq_alpha_15
sis_local,3,8,43.88732489970831,0.6987588457831121,0.8464313884234745,0.15949691577695302,0.5985173745633835,0.11278135072422324,2.394069498253534,0.45112540289689246,19.068550888299306,8.566440976745465,4.841817705206984e-14,1.317129818509054e-14,-8.382888566731976,8.848573948457547,8.0,1.0255800994045674e-15,1.0,1.2819751242557092e-16,3.2869204384208823e-32,4.6484074624561316e-32,0.125,0.0,0.09722222222222221,0.08333333333333333,0.041666666666666664,0.05555555555555555,0.08333333333333333,0.06944444444444443,0.05555555555555555,0.05555555555555555,0.11111111111111112,0.08333333333333333,0.05555555555555555,0.06944444444444443,0.041666666666666664,0.041666666666666664,0.027777777777777776,0.027777777777777776,0.05196746370519363,0.05892556509887896,0.034020690871988585,0.019641855032959652,0.0,0.019641855032959652,0.019641855032959652,0.019641855032959652,0.07081971546656646,0.0,0.019641855032959652,0.039283710065919304,0.034020690871988585,0.034020690871988585,0.019641855032959652,0.039283710065919304
sis_local,3,16,30.975329412853995,0.23516690350843847,0.9482600289967372,0.12273600557618207,0.6705210968317451,0.08678746183866823,3.793040115986949,0.4909440223047283,7.713059025551577,26.921778136187704,4.4817631011349477e-14,3.206190240545353e-15,-8.956382419688083,15.378176256120108,16.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.0,0.0763888888888889,0.05555555555555555,0.05555555555555555,0.10416666666666667,0.09722222222222222,0.06944444444444443,0.05555555555555555,0.041666666666666664,0.08333333333333333,0.006944444444444444,0.03472222222222222,0.07638888888888888,0.06944444444444443,0.03472222222222222,0.0625,0.0763888888888889,0.025983731852596816,0.009820927516479828,0.009820927516479828,0.017010345435994292,0.025983731852596816,0.009820927516479824,0.019641855032959652,0.0,0.034020690871988585,0.009820927516479826,0.019641855032959652,0.009820927516479824,0.019641855032959652,0.025983731852596816,0.05103103630798288,0.025983731852596816
sis_local,3,32,22.00490841465224,0.17821990622830367,0.7232154691849652,0.02605534469853731,0.5113905625196995,0.018423910922488733,4.091124500157595,0.14739128737990945,9.600202569743132,6.78080930845383,3.908322950609809e-14,1.438438417963918e-14,-6.443540052636379,4.710039359875344,32.0,4.1023203976182695e-15,1.0,1.2819751242557092e-16,6.573840876841765e-32,9.296814924912263e-32,0.03125,0.0,0.0763888888888889,0.048611111111111105,0.034722222222222224,0.06944444444444443,0.09722222222222222,0.045138888888888895,0.0798611111111111,0.06944444444444443,0.09027777777777779,0.08333333333333333,0.0625,0.06250000000000001,0.024305555555555552,0.04861111111111111,0.03125,0.07638888888888888,0.021404215288086725,0.024552318791199568,0.012991865926298408,0.009820927516479824,0.035409857733283236,0.019641855032959656,0.012991865926298408,0.03437324630767939,0.012991865926298408,0.01473139127471974,0.022502571869471737,0.008505172717997146,0.012991865926298408,0.021404215288086725,0.008505172717997146,0.01770492886664161
sis_local,3,64,15.41457225467766,0.16177776885254685,0.9335371969451689,0.1650509149301513,0.6601104824498104,0.11670862118815405,7.468297575561351,1.3204073194412105,2.102664777738187,2.4137963971228578,2.2059645779681505e-14,3.3634470158225267e-15,-7.372232304754623,2.794034423301307,64.0,0.0,1.0,0.0,1.438027691809136e-31,7.553662126491214e-32,0.015625,0.0,0.07291666666666667,0.052083333333333336,0.03819444444444445,0.060763888888888895,0.07986111111111112,0.06076388888888889,0.05381944444444445,0.07638888888888888,0.08854166666666667,0.046875,0.041666666666666664,0.07638888888888888,0.08333333333333333,0.046875,0.04861111111111111,0.07291666666666667,0.012757759076995723,0.004252586358998572,0.006495932963149204,0.010702107644043363,0.009820927516479824,0.002455231879119958,0.0024552318791199543,0.013670152559048285,0.004252586358998575,0.00736569563735987,0.011251285934735867,0.01493459247750456,0.00736569563735987,0.011251285934735868,0.002455231879119958,0.02586747296137385
sis_local,3,128,10.71965859681547,0.09102442587455577,0.9170538047049491,0.10381021300112868,0.6484549640197934,0.073404905569518,10.375279424316695,1.1744784891122884,-0.8375918801454242,7.098208223404094,1.7859603296562805e-14,2.226576432178685e-15,-6.299476023291045,3.145783417677102,127.99999999999994,0.0,0.9999999999999996,0.0,1.9721522630525295e-31,0.0,0.007812500000000003,0.0,0.07291666666666667,0.05381944444444444,0.059895833333333336,0.060763888888888895,0.07552083333333333,0.046875,0.044270833333333336,0.09027777777777778,0.08159722222222222,0.046875,0.05034722222222222,0.06336805555555555,0.06770833333333333,0.05555555555555555,0.048611111111111105,0.08159722222222222,0.007666459085354035,0.008852464433320807,0.013278696649981213,0.007467296238752278,0.014884052256495006,0.01488405225649501,0.005625642967367932,0.017186623153839696,0.015085197219603094,0.00926829709377718,0.015085197219603096,0.014157557665191048,0.008505172717997146,0.009820927516479828,0.011710709690305594,0.019756608813786533
sis_local,3,256,7.260227960405831,0.016507371016390902,0.7287168476779237,0.13818189516108492,0.5152806245579442,0.09770935510561174,11.659469562846779,2.2109103225773588,-1.094604498412415,7.8259710836888665,1.4561944058180095e-14,9.72442645750414e-16,-4.255375235226777,4.429344296865513,255.9999999999999,0.0,0.9999999999999996,0.0,1.2610026310875427e-31,4.018576399492158e-33,0.003906250000000002,0.0,0.07335069444444446,0.055989583333333336,0.052083333333333336,0.07335069444444443,0.07465277777777778,0.04600694444444445,0.04991319444444445,0.07508680555555557,0.06944444444444443,0.052517361111111105,0.052951388888888895,0.07899305555555554,0.07118055555555554,0.049479166666666664,0.05512152777777777,0.06987847222222222,0.009041956013888738,0.0021262931794992874,0.00318943976924893,0.006495932963149204,0.008593311576919851,0.0062294705270865116,0.0034175381397620703,0.012276159395599786,0.004296655788459922,0.0012276159395599772,0.009646749466533362,0.005855354845152795,0.011949565883625175,0.004252586358998572,0.004426232216660403,0.007467296238752278
sis_local,3,512,4.8669042964355045,0.0551872123160512,0.9053699018947365,0.10714433527305554,0.6401931971119673,0.0757624860373025,20.486182307582965,2.4243995531936826,1.4939970901910395,4.607268481863443,8.765306078368072e-15,1.9350998124607745e-15,-2.0840504910537017,2.0802670723486676,511.9999999999998,0.0,0.9999999999999996,0.0,3.3260518616968543e-32,8.564020115228561e-34,0.001953125000000001,0.0,0.07703993055555557,0.05251736111111111,0.05316840277777778,0.07725694444444445,0.0759548611111111,0.05078125,0.06011284722222222,0.07421875,0.0700954861111111,0.048177083333333336,0.051432291666666664,0.0642361111111111,0.06944444444444443,0.055338541666666664,0.04904513888888889,0.07118055555555555,0.004296655788459922,0.001337763455505421,0.005162924155108645,0.0031147352635432545,0.0013377634555054186,0.00560047217906421,0.0103121565716291,0.008183466855453474,0.0016239832407873014,0.007190990245564624,0.003682847818679935,0.008050016055117796,0.0020125040137794507,0.0005315732948748226,0.0037336481193761383,0.008510708138510232
sis_local,3,1024,3.088059835096754,0.00949933848531015,0.8740378835597209,0.025062052802853334,0.6180381144790167,0.01772154748735291,27.96921227391107,0.8019856896913067,3.589501084781265,1.239479966094997,6.828028392170966e-15,1.2552152829706413e-15,0.01719842810175698,0.8327870223916451,1023.9999999999995,0.0,0.9999999999999996,0.0,5.959549471663253e-32,2.0254480884501564e-33,0.0009765625000000004,0.0,0.07291666666666667,0.05414496527777778,0.051106770833333336,0.0749782986111111,0.0695529513888889,0.054361979166666664,0.05154079861111111,0.07237413194444446,0.07573784722222222,0.05088975694444444,0.05251736111111111,0.06976996527777778,0.07389322916666667,0.053385416666666664,0.05186631944444444,0.07096354166666667,0.0023017798866749595,0.0029155878564549476,0.003485759202302302,0.002382215538205314,0.005197018235602453,0.0009207119546699837,0.006993438821320319,0.0026755269110108424,0.003945238490168805,0.0011065580541651002,0.0031709286450092153,0.0020644854156293877,0.004013290366516261,0.002392079826936697,0.0011984983742607705,0.0029596748474361705
sis_local,3,4096,1.4457531703420588e-14,0.0,1.1902793119382217e-14,0.0,8.416344126236347e-15,0.0,7.617787596404619e-13,0.0,1.0000000000000018,0.0,2.3193192271939434e-15,0.0,-1.0824674490095276e-15,0.0,1727.9999999999998,0.0,0.42187499999999994,0.0,0.886200385872877,1.1102230246251565e-16,0.0015403811222554937,2.168404344971009e-19,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
